#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0352B,16210,22699,OTROS GASTOS DIVERSOS,4700.0,,4700.0,180.0,
0352B,16210,22701,SEGURIDAD,172739.09,,172739.09,111062.88,
0352B,16210,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4986269.81,,4986269.81,4737411.5,
0352B,16210,23010,DIETAS DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16210,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16210,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",1750.0,,1750.0,2400.01,
0352B,16300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,4190408.98,,4190408.98,2360576.89,
0352B,16300,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,154856.36,,154856.36,117670.38,
0352B,16300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,2425897.78,,2425897.78,1375305.38,
0352B,16300,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,115000.0,,115000.0,645.0,
0352B,16300,13005,CLASIFICACIONES POR SENTENCIAS Y PAGO DE INTERESES,,,,10357.17,
0352B,16300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,363917.56,300000.0,663917.56,2537027.13,
0352B,16300,13101,SUSTITUCIONES I.T. LABORALES,55610.64,,55610.64,117264.62,
0352B,16300,13102,OTRAS REMUNERACIONES PERSONAL LABORAL TEMPORAL,307999.64,,307999.64,2100157.86,
0352B,16300,16000,SEGURIDAD SOCIAL,2649168.13,,2649168.13,2740459.77,
0352B,16300,16205,SEGUROS,8404.36,,8404.36,60101.21,
0352B,16300,20400,ARRENDAMIENTO DE MATERIAL DE TRANSPORTE,47632.43,,47632.43,41114.54,
0352B,16300,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,80409.02,,80409.02,,
0352B,16300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,9964.62,
0352B,16300,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",25100.0,,25100.0,14029.46,
0352B,16300,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,221535.32,,221535.32,210159.91,
0352B,16300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,4000.0,,4000.0,22675.64,
0352B,16300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,6600.0,,6600.0,7208.18,
0352B,16300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.0,,500.0,449.4,
0352B,16300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,2499.13,
0352B,16300,22103,COMBUSTIBLES Y CARBURANTES,92408.0,,92408.0,46689.22,
0352B,16300,22104,VESTUARIO,123382.9,,123382.9,123382.16,
0352B,16300,22109,ÚTILES Y HERRAMIENTAS,15340.1,,15340.1,15277.88,
0352B,16300,22110,PRODUCTOS DE LIMPIEZA Y ASEO,53704.0,,53704.0,51894.77,
0352B,16300,22401,PRIMAS DE SEGUROS. VEHÍCULOS,17000.0,,17000.0,,
0352B,16300,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",35000.0,,35000.0,29614.88,
0352B,16300,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5750.0,,5750.0,4373.63,
0352B,16300,22699,OTROS GASTOS DIVERSOS,7981.5,,7981.5,3247.5,
0352B,16300,22700,LIMPIEZA Y ASEO,2500.0,,2500.0,,
0352B,16300,22701,SEGURIDAD,115446.15,,115446.15,95834.4,
0352B,16300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,,
0352B,16300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,8712653.17,,8712653.17,8335229.68,
0352B,16300,23010,DIETAS DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16300,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16300,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",1750.0,,1750.0,,
0352B,16301,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,366146.37,,366146.37,74513.47,
0352B,16301,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,16111.13,,16111.13,250.95,
0352B,16301,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,436254.29,,436254.29,125547.71,
0352B,16301,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,76000.0,,76000.0,,
0352B,16301,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,23807.74,,23807.74,175569.29,
0352B,16301,13101,SUSTITUCIONES I.T. LABORALES,2214.64,,2214.64,1209.65,
0352B,16301,13102,OTRAS REMUNERACIONES PERSONAL LABORAL TEMPORAL,31320.58,,31320.58,282656.77,
0352B,16301,16000,SEGURIDAD SOCIAL,388603.0,,388603.0,181541.98,
0352B,16301,16205,SEGUROS,3885.0,,3885.0,,
0352C,16500,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,999.98,
0352C,16500,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,,1500.0,2996.47,
0352C,16500,22100,ENERGÍA ELÉCTRICA,5750000.0,-300000.0,5450000.0,5023820.09,
0352C,16500,22104,VESTUARIO,14000.0,,14000.0,13999.6,
0352C,16500,22109,ÚTILES Y HERRAMIENTAS,2500.0,,2500.0,2499.99,
0352C,16500,22199,OTROS SUMINISTROS,293857.25,,293857.25,261696.81,
0352C,16500,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,440.0,
0352C,16500,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,655681.27,-220000.0,435681.27,381529.55,
0352C,16500,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,2998.0,
0352D,93300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,799.97,
0352D,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,900.0,,900.0,899.83,
0352D,93300,22699,OTROS GASTOS DIVERSOS,800.0,,800.0,,
0352D,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1448300.0,25775.32,1474075.32,1426846.45,
0352E,16400,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1177.68,,1177.68,391.67,
0352E,16400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,53.74,
0352E,16400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,538.65,,538.65,416.57,
0352E,16400,22199,OTROS SUMINISTROS,,,,,
0352E,16400,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",99237.95,11465.35,110703.3,110703.3,
0352E,16400,22699,OTROS GASTOS DIVERSOS,1585758.8,,1585758.8,1583855.6,
0352E,16400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,384.75,,384.75,239.38,
0352E,16400,35200,INTERESES DE DEMORA,341373.8,-11465.35,329908.45,128351.14,
0450A,32000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,34523.28,,34523.28,34523.28,
0450A,32000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,10340.24,,10340.24,8640.24,
0450A,32000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0450A,32000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0450A,32000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,22772.2,7000.0,29772.2,34277.05,
0450A,32000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,30042.72,,30042.72,44687.7,
0450A,32000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,60238.08,,60238.08,76811.64,
0450A,32000,12300,RESIDENCIA PERSONAL FUNCIONARIO,8587.68,,8587.68,8587.68,
0450A,32000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,280995.6,,280995.6,610899.54,
0450A,32000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,290926.92,,290926.92,616434.98,
0450A,32000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,1183877.48,-140000.0,1043877.48,429674.39,
0450A,32000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,257430.98,,257430.98,228343.66,
0450A,33400,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,28317.2,,28317.2,16635.75,
0450A,33400,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0450A,33400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,77762.16,,77762.16,56184.79,
0450A,33400,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0450A,33400,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,13163.28,,13163.28,13163.28,
0450A,33400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,54837.3,,54837.3,55781.78,
0450A,33400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,74702.64,,74702.64,56914.88,
0450A,33400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,142007.04,,142007.04,108884.81,
0450A,33400,12300,RESIDENCIA PERSONAL FUNCIONARIO,21447.36,,21447.36,16439.23,
0450A,33400,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,252462.06,,252462.06,554530.2,
0450A,33400,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,274738.92,,274738.92,580528.42,
0450A,33400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,730482.84,,730482.84,158746.74,
0450A,33400,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,94537.06,,94537.06,61263.88,
0450A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,163611.0,,163611.0,162671.98,
0450B,33300,48913,OTRAS TRANSFERENCIAS MUSEO NÉSTOR,210000.0,,210000.0,210000.0,
0450B,33300,48924,OTRAS TRANFERENCIAS MUSEO CANARIO,40000.0,,40000.0,40000.0,
0450B,33400,44900,OTRAS SUBV. A ENTES PÚBL. Y SOC. MERCANTILES DEL AYTO.,4140000.0,1415500.0,5555500.0,5555500.0,
0450B,33400,48901,OTRAS TRANSFERENCIAS FUNDACIÓN AUDITORIO TEATRO PÉREZ GALDÓS,883000.0,,883000.0,883000.0,
0450B,33400,48923,OTRAS TRANSFERENCIAS AMIGOS DE LA ÓPERA,300000.0,,300000.0,300000.0,
0450B,33400,48925,OTRAS TRANFERENCIAS ESCUELA LUJÁN PÉREZ,5000.0,,5000.0,5000.0,
0450B,33400,48926,OTRAS TRANFERENCIAS R.S. ECONÓM. AMIGOS DEL PAÍS,5000.0,,5000.0,5000.0,
0450B,33400,48927,OTRAS TRANFERENCIAS GABINETE LITERARIO,5000.0,,5000.0,5000.0,
0450B,33400,48928,OTRAS TRANFERENCIAS SOCIEDAD FILARMÓNICA L.P.G.C.,7000.0,,7000.0,7000.0,
0450B,33400,48929,OTRAS TRANFERENCIAS AMIGOS CANARIOS DE LA ZARZUELA,5000.0,,5000.0,5000.0,
0451A,32000,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,,
0451A,32000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,48.15,
0451A,32000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5000.0,,5000.0,,
0451A,32000,22104,VESTUARIO,8000.0,,8000.0,1366.91,
0451A,32000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,1898.17,
0451A,32000,22699,OTROS GASTOS DIVERSOS,9500.0,,9500.0,7600.0,
0451A,32000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,680.84,
0451A,32000,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,442.3,
0451A,32000,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,347.9,
0451A,32000,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,268.73,
0451A,32000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,389.73,
0451A,32300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1400000.0,200000.0,1600000.0,1642948.22,
0451A,32300,22700,LIMPIEZA Y ASEO,6320310.32,,6320310.32,6287273.61,
0451A,32300,22701,SEGURIDAD,600000.0,200000.0,800000.0,838349.68,
0451A,32300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4612980.15,,4612980.15,4522007.02,
0451A,32600,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,440083.43,,440083.43,440083.43,
0451A,32600,48914,OTRAS TRANSFERENCIAS FUNDACIÓN U.L.P.G.C.,12000.0,,12000.0,12000.0,
0451A,32600,48915,OTRAS TRANSFERENCIAS FUNDACIÓN U.N.E.D.,70000.0,,70000.0,70000.0,
0451A,32600,78900,OTRAS TRANSFERENCIAS DE CAPITAL,52126.1,,52126.1,49127.8,
0451A,33400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1100000.0,148892.1,1248892.1,1148076.65,
0452A,34000,41000,TRANSF. CORRIENTES A LOS ORG. AUTÓNOMOS DE LA ENT. LOCAL,3900000.0,-125000.0,3775000.0,3613213.66,
0452A,34000,71000,TRANSF. DE CAPITAL A LOS ORG. AUTÓNOMOS DE LA ENT. LOCAL,200000.0,180141.57,380141.57,380141.57,
0550A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,163894.68,,163894.68,151924.7,
0550A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,20108.6,,20108.6,4579.3,
0550A,92000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,70746.56,,70746.56,69046.56,
0550A,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,74882.08,,74882.08,51841.44,
0550A,92000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,15472.64,,15472.64,7191.0,
0550A,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,12066.34,
0550A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,76801.98,13000.0,89801.98,80952.18,
0550A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,106435.76,,106435.76,86923.16,
0550A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,213454.08,-30000.0,183454.08,176827.91,
0550A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,27338.48,,27338.48,22120.77,
0550A,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,67604.54,,67604.54,138446.6,
0550A,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,73775.58,,73775.58,142641.82,
0550A,92000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,564845.8,,564845.8,474692.47,
0550A,92000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,591378.06,,591378.06,640786.39,
0550A,92000,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,4947.57,
0550A,92000,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,10000.0,,10000.0,,
0550A,92000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,2500.0,,2500.0,,
0550A,92000,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,2500.0,,2500.0,,
0550A,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3000.0,,3000.0,,
0550A,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2500.0,,2500.0,,
0550A,92000,22199,OTROS SUMINISTROS,16000.0,,16000.0,,
0550A,92000,22300,GASTOS DE TRANSPORTES,6000.0,,6000.0,,
0550A,92000,22602,PUBLICIDAD Y PROPAGANDA,4000.0,,4000.0,1284.0,
0550A,92000,22606,"REUNIONES, CONFERENCIAS Y CURSOS",8000.0,,8000.0,,
0550A,92000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,17500.0,,17500.0,43315.86,
0550A,92000,22699,OTROS GASTOS DIVERSOS,80000.0,-14361.53,65638.47,,
0550A,92000,22701,SEGURIDAD,4000.0,,4000.0,,
0550A,92000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4000.0,,4000.0,,
0550A,92000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,,
0550A,92400,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,,
0550A,92400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,8640.24,
0550A,92400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4555.4,,4555.4,5331.24,
0550A,92400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6118.08,,6118.08,6118.08,
0550A,92400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,12821.76,,12821.76,12821.76,
0550A,92400,12300,RESIDENCIA PERSONAL FUNCIONARIO,1682.4,,1682.4,1387.2,
0550A,92400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,207446.88,13806.72,221253.6,204112.94,
0550E,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,642.02,
0550E,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,,
0550E,92400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,3000.0,,3000.0,2264.99,
0550E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,200.0,,200.0,,
0550E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3000.0,,3000.0,,
0550E,92400,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,100.0,
0550E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,,
0550E,92400,22105,PRODUCTOS ALIMENTICIOS,500.0,,500.0,281.6,
0550E,92400,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0550E,92400,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,3983.55,
0550E,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,,
0550E,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,500.0,,500.0,,
0550E,92400,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,877.4,
0550E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,4040.0,5040.0,4040.0,
0550E,92400,22699,OTROS GASTOS DIVERSOS,25000.0,16040.0,41040.0,27802.77,
0550E,92400,22700,LIMPIEZA Y ASEO,,,,12533.83,
0550E,92400,22701,SEGURIDAD,1000.0,,1000.0,964.23,
0550E,92400,22703,SERVICIOS POSTALES Y MENSAJERÍA,3000.0,,3000.0,,
0550E,92400,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2100.0,,2100.0,,
0550E,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2100.0,,2100.0,1559.99,
0550E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,22083.55,22083.55,13829.08,
0552A,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1500.0,,1500.0,283.51,
0552A,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,600.0,,600.0,99.51,
0552A,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,100.0,,100.0,,
0552A,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",150.0,,150.0,,
0552A,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,3575.94,
0552A,23100,22300,GASTOS DE TRANSPORTES,1200.0,,1200.0,,
0552A,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2500.0,,2500.0,1971.6,
0552A,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,,7585.73,
0552A,23100,22699,OTROS GASTOS DIVERSOS,9150.0,,9150.0,8851.93,
0552A,23100,22701,SEGURIDAD,700.0,,700.0,,
0552A,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,500.0,,500.0,,
0552A,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,6000.0,,6000.0,1030.0,
0552A,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,11600.0,,11600.0,10959.0,
0552A,32301,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,2000.0,,2000.0,,
0552A,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1600.0,,1600.0,299.81,
0552A,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3057.5,,3057.5,4000.0,
0552A,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,500.0,,500.0,,
0552A,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,,
0552A,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",6000.0,,6000.0,,
0552A,32301,22699,OTROS GASTOS DIVERSOS,13024.62,,13024.62,24870.19,
0552A,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,,
0552A,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,,
0552A,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,16000.0,,16000.0,,
0552A,92400,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,17000.0,,17000.0,68194.02,
0552A,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1300.0,,1300.0,33.17,
0552A,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",500.0,,500.0,189.07,
0552A,92400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,200.0,,200.0,666.4,
0552A,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552A,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,3000.0,
0552A,92400,22104,VESTUARIO,600.0,,600.0,645.06,
0552A,92400,22109,ÚTILES Y HERRAMIENTAS,500.0,,500.0,,
0552A,92400,22199,OTROS SUMINISTROS,200.0,,200.0,,
0552A,92400,22300,GASTOS DE TRANSPORTES,30000.0,,30000.0,17726.17,
0552A,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,100.0,,100.0,,
0552A,92400,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,509.11,
0552A,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,52000.0,5000.0,57000.0,57305.22,
0552A,92400,22699,OTROS GASTOS DIVERSOS,70417.88,,70417.88,47936.84,
0552A,92400,22700,LIMPIEZA Y ASEO,1000.0,,1000.0,,
0552A,92400,22701,SEGURIDAD,1000.0,,1000.0,4801.32,
0552A,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,2000.0,,2000.0,,
0552A,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,300.0,,300.0,,
0552A,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1300.0,,1300.0,1215.0,
0552A,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",1400.0,,1400.0,1400.0,
0552B,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,400.0,,400.0,,
0552B,23100,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,405.0,,405.0,,
0552B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",450.0,,450.0,,
0552B,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,618.0,,618.0,,
0552B,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,405.0,,405.0,48.15,
0552B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",405.0,,405.0,,
0552B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,1038.06,
0552B,23100,22300,GASTOS DE TRANSPORTES,2000.0,,2000.0,,
0552B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1890.0,,1890.0,1399.2,
0552B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0552B,23100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,2653.6,
0552B,23100,22699,OTROS GASTOS DIVERSOS,6870.0,,6870.0,2140.0,
0552B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6000.0,,6000.0,,
0552B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0552B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1215.0,,1215.0,1215.0,
0552B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,17100.0,,17100.0,,
0552B,32301,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,,
0552B,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,,
0552B,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,450.0,,450.0,,
0552B,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,,
0552B,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,400.0,,400.0,2500.0,
0552B,32301,22199,OTROS SUMINISTROS,630.0,,630.0,,
0552B,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,2781.0,
0552B,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,,
0552B,32301,22602,PUBLICIDAD Y PROPAGANDA,,,,800.0,
0552B,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",810.0,,810.0,,
0552B,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,11060.0,,11060.0,3490.0,
0552B,32301,22699,OTROS GASTOS DIVERSOS,4000.0,,4000.0,10345.05,
0552B,32301,22701,SEGURIDAD,810.0,,810.0,,
0552B,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1000.0,,1000.0,,
