#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0350D,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,496.75,
0350D,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,400.0,,400.0,393.24,
0350D,92000,22104,VESTUARIO,7000.0,2997.6,9997.6,5995.2,
0350D,92000,22109,ÚTILES Y HERRAMIENTAS,3000.0,-820.47,2179.53,,
0350D,92000,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1800.0,,1800.0,1772.25,
0350D,92000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,,
0350E,17200,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,26617.2,,26617.2,29944.35,
0350E,17200,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,28769.4,,28769.4,11753.17,
0350E,17200,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,25920.72,,25920.72,14882.07,
0350E,17200,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0350E,17200,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,26623.68,,26623.68,19920.21,
0350E,17200,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,38428.8,,38428.8,14096.13,
0350E,17200,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,52960.68,,52960.68,40090.44,
0350E,17200,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,90645.84,-19000.0,71645.84,71101.65,
0350E,17200,12300,RESIDENCIA PERSONAL FUNCIONARIO,13627.92,,13627.92,9882.52,
0350E,17200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,64550.88,,64550.88,59856.12,
0350E,17200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,35404.08,,35404.08,35380.37,
0350E,17200,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,37009.08,,37009.08,35674.19,
0350E,17200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,76870.8,,76870.8,71969.66,
0350E,17200,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,26205.84,,26205.84,19675.67,
0350E,17200,15004,PRODUCTIVIDAD PERSONAL LABORAL,4406.76,,4406.76,4406.72,
0350E,17200,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,,1000.0,1000.0,451.5,
0350E,17200,20900,CÁNONES,6818.6,,6818.6,,
0350E,17200,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,,,,3219.08,
0350E,17200,21500,REPAR/MANTEN. MOBILIARIO,300.0,,300.0,,
0350E,17200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,278.83,,278.83,5279.35,
0350E,17200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",750.0,,750.0,398.65,
0350E,17200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,,
0350E,17200,22300,GASTOS DE TRANSPORTES,,,,816.0,
0350E,17200,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,,1411.76,
0350E,17200,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,277.0,
0350E,17200,22610,"CUOTAS """"FEDERACION DE MUNICIPIOS""""",330.0,,330.0,300.0,
0350E,17200,22617,CUOTAS ''RED DE CIUDADES POR LA BICICLETA'',4000.0,,4000.0,,
0350E,17200,22699,OTROS GASTOS DIVERSOS,,,,4154.7,
0350E,17200,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,57881.89,
0350E,17200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,519554.07,,519554.07,432854.7,
0350E,17200,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0350E,17200,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4000.0,-1000.0,3000.0,253.65,
0350E,17200,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENT. LOCAL,237286.54,,237286.54,114816.68,
0351A,31300,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0351A,31300,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11347.93,
0351A,31300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0351A,31300,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0351A,31300,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,12356.64,,12356.64,11839.3,
0351A,31300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,20137.92,,20137.92,10064.45,
0351A,31300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,26484.48,,26484.48,26664.53,
0351A,31300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,45401.28,,45401.28,45293.98,
0351A,31300,12300,RESIDENCIA PERSONAL FUNCIONARIO,7658.64,,7658.64,7635.27,
0351A,31300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,111639.36,,111639.36,92784.81,
0351A,31300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,110405.4,,110405.4,110782.11,
0351A,31300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,138.65,
0351A,31300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,191432.88,-12597.11,178835.77,172552.95,
0351A,31300,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,13257.48,,13257.48,11424.02,
0351A,31300,15004,PRODUCTIVIDAD PERSONAL LABORAL,18401.16,,18401.16,17125.82,
0351A,31300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,100.8,
0351A,31300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,500.0,
0351A,31300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,4600.0,,4600.0,4600.0,
0351A,31300,22104,VESTUARIO,3000.0,,3000.0,2996.9,
0351A,31300,22109,ÚTILES Y HERRAMIENTAS,1800.0,,1800.0,1800.0,
0351A,31300,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1800.0,,1800.0,300.49,
0351A,31300,22113,MANUTENCIÓN DE ANIMALES,1000.0,,1000.0,1892.18,
0351A,31300,22199,OTROS SUMINISTROS,61800.0,,61800.0,69969.74,
0351A,31300,22699,OTROS GASTOS DIVERSOS,83771.07,-3710.28,80060.79,50910.09,
0351A,31300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,273555.0,38861.09,312416.09,262548.47,
0351A,31300,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0351A,31300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,201.21,
0450A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,41348.6,
0450B,33400,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,39925.8,,39925.8,39777.92,
0450B,33400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,52561.46,,52561.46,51769.44,
0450B,33400,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7151.06,
0450B,33400,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6563.36,
0450B,33400,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,28861.08,,28861.08,27929.58,
0450B,33400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,46539.75,,46539.75,23089.28,
0450B,33400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,62750.3,,62750.3,62142.91,
0450B,33400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,111632.48,,111632.48,110131.34,
0450B,33400,12300,RESIDENCIA PERSONAL FUNCIONARIO,16767.52,,16767.52,16608.32,
0450B,33400,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,142993.56,,142993.56,122120.21,
0450B,33400,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,148162.08,,148162.08,146667.03,
0450B,33400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,25293.0,,25293.0,23725.4,
0450B,33400,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,47588.52,,47588.52,41596.45,
0450B,33400,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,31858.5,,31858.5,31427.09,
0450B,33400,15004,PRODUCTIVIDAD PERSONAL LABORAL,24693.84,,24693.84,24256.8,
0450B,33400,44900,OTRAS SUBV. A ENTES PÚBL.SOC. MERCANTILES DE LA ENT. LOCAL,5096600.0,160000.0,5256600.0,5256600.0,
0450B,33400,48901,OTRAS TRANSFERENCIAS ''AUDITORIO ALFREDO KRAUSS'',200000.0,,200000.0,200000.0,
0450B,33400,48906,OTRAS TRANSFERENCIAS ''TEATRO PÉREZ GALDÓS'',1000000.0,,1000000.0,1000000.0,
0450B,33400,48912,OTRAS TRANSFERENCIAS ''ASOCIACIÓN REFLEXIÓN ESTRATÉGICA'',156000.0,,156000.0,156000.0,
0450B,33400,48913,OTRAS TRANSFERENCIAS ''MUSEO NÉSTOR'',210000.0,,210000.0,210000.0,
0450B,33400,48922,OTRAS TRANSFERENCIAS ''ROMERÍA DEL ROSARIO'',6000.0,-6000.0,,,
0450B,33400,48923,OTRAS TRANSFERENCIAS ''AMIGOS DE LA ÓPERA'',300000.0,,300000.0,300000.0,
0450B,33400,48924,OTRAS TRANSFERENCIAS ''MUSEO CANARIO'',40000.0,,40000.0,40000.0,
0450B,33400,48925,OTRAS TRANSFERENCIAS ''ESCUELA LUJÁN PÉREZ'',7000.0,,7000.0,7000.0,
0450B,33400,48926,OTRAS TRANSFERENCIAS ''R.S. ECONÓM. AMIGOS DEL PAÍS'',7000.0,,7000.0,7000.0,
0450B,33400,48927,OTRAS TRANSFERENCIAS ''GABINETE LITERARIO'',10000.0,,10000.0,10000.0,
0450B,33400,48928,OTRAS TRANSFERENCIAS ''SOCIEDAD FILARMÓNICA L.P.G.C.'',8000.0,,8000.0,8000.0,
0450B,33400,48929,OTRAS TRANSFERENCIAS ''AMIGOS CANARIOS DE LA ZARZUELA'',5400.0,,5400.0,5400.0,
0450C,33104,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,,
0450C,33104,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,6533.4,,6533.4,,
0450C,33104,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,9988.8,,9988.8,,
0450C,33104,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,21431.16,,21431.16,,
0450C,33104,12300,RESIDENCIA PERSONAL FUNCIONARIO,2058.48,,2058.48,,
0450C,33104,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,461757.96,,461757.96,388306.07,
0450C,33104,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,468735.78,,468735.78,454283.31,
0450C,33104,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,5579.76,,5579.76,,
0450C,33104,15004,PRODUCTIVIDAD PERSONAL LABORAL,78123.12,,78123.12,74412.02,
0451A,32000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,34523.28,,34523.28,32819.79,
0451A,32000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,15024.42,
0451A,32000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0451A,32000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,13163.28,-4104.68,9058.6,9022.04,
0451A,32000,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,19695.12,-1270.53,18424.59,15306.71,
0451A,32000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,32328.24,-1881.25,30446.99,15624.81,
0451A,32000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,39468.0,-2028.28,37439.72,35155.6,
0451A,32000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,76989.96,-4756.45,72233.51,67261.05,
0451A,32000,12300,RESIDENCIA PERSONAL FUNCIONARIO,10984.8,-629.84,10354.96,9738.1,
0451A,32000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,547308.95,,547308.95,445330.14,
0451A,32000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,508770.1,,508770.1,484243.19,
0451A,32000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,106139.4,,106139.4,83022.58,
0451A,32000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,968059.32,-29231.34,938827.98,856399.55,
0451A,32000,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,21240.48,-1084.65,20155.83,19399.36,
0451A,32000,15004,PRODUCTIVIDAD PERSONAL LABORAL,84796.66,,84796.66,78860.97,
0451A,32000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,596.64,
0451A,32000,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,329.68,
0451A,32000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5000.0,,5000.0,4988.58,
0451A,32000,22104,VESTUARIO,20000.0,11958.17,31958.17,18046.58,
0451A,32000,22300,GASTOS DE TRANSPORTES,,,,2587.1,
0451A,32000,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1800.0,,1800.0,,
0451A,32000,22602,PUBLICIDAD Y PROPAGANDA,10000.0,,10000.0,4412.1,
0451A,32000,22699,OTROS GASTOS DIVERSOS,60000.0,70389.1,130389.1,100307.89,
0451A,32000,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,440083.43,,440083.43,440083.43,
0451A,32100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4644864.68,,4644864.68,3906145.37,
0451A,32101,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1868500.04,2578235.75,4446735.79,4431448.39,
0451A,32101,22700,LIMPIEZA Y ASEO,6561528.05,868043.71,7429571.76,6526336.49,
0451A,32101,22701,SEGURIDAD,900000.0,303628.39,1203628.39,1098268.66,
0451A,32300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1739200.04,4587.6,1743787.64,1268886.96,
0451A,32300,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,219.15,
0451A,32300,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,130.9,
0451A,32300,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,396.03,
0451A,32300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,264.73,
0451A,32300,48915,OTRAS TRANSFERENCIAS FUNDACIÓN U.N.E.D.,70000.0,,70000.0,70000.0,
0451A,32300,78900,OTRAS TRANSFERENCIAS DE CAPITAL,65000.0,,65000.0,53869.65,
0451A,32301,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,341814.36,,341814.36,285081.8,
0451A,32301,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,364747.2,,364747.2,361535.26,
0451A,32301,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,68379.48,,68379.48,29451.66,
0451A,32301,15004,PRODUCTIVIDAD PERSONAL LABORAL,60791.76,,60791.76,57138.14,
0451A,32400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",202875.98,-55008.69,147867.29,103698.95,
0451A,32400,48914,OTRAS TRANSFERENCIAS FUNDACIÓN U.L.P.G.C.,12000.0,,12000.0,12000.0,
0451A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,13004.58,70892.58,66682.76,
0452A,34000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,,
0452A,34000,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENTIDAD LO,4690000.0,,4690000.0,4380442.51,
0452A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,59139.72,,59139.72,54691.97,
0452A,91200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,28191.84,,28191.84,20588.13,
0550A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,53753.18,
0550A,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,26932.08,,26932.08,19905.39,
0550B,17100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,-6489.1,16526.42,15567.44,
0550B,17100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,15120.42,
0550B,17100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,13988.04,-2588.05,11399.99,10665.09,
0550B,17100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,18831.6,-3029.17,15802.43,9396.44,
0550B,17100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,22926.72,-3944.43,18982.29,21622.69,
0550B,17100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,46501.08,-9178.1,37322.98,34156.95,
0550B,17100,12300,RESIDENCIA PERSONAL FUNCIONARIO,6139.2,-948.69,5190.51,4703.51,
0550B,17100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,47050.68,,47050.68,39491.54,
0550B,17100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,41900.88,,41900.88,41156.19,
0550B,17100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,91405.8,,91405.8,86871.08,
0550B,17100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,522828.71,-11978.1,510850.61,474204.07,
0550B,17100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,12594.48,-1799.93,10794.55,10817.92,
0550B,17100,15004,PRODUCTIVIDAD PERSONAL LABORAL,6983.52,,6983.52,6877.52,
0550B,17100,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",5130.0,,5130.0,7105.6,
0550B,17100,20900,CÁNONES,430.0,,430.0,,
0550B,17100,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,40000.0,,40000.0,32482.16,
0550B,17100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,,
0550B,17100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,430.0,,430.0,,
0550B,17100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000.0,,2000.0,146.09,
0550B,17100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",300.0,,300.0,,
0550B,17100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,950.0,,950.0,,
0550B,17100,22101,AGUA,4882576.45,4276987.6,9159564.05,9043759.23,
0550B,17100,22104,VESTUARIO,7950.0,,7950.0,,
0550B,17100,22109,ÚTILES Y HERRAMIENTAS,1710.0,,1710.0,,
0550B,17100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,430.0,,430.0,,
0550B,17100,22199,OTROS SUMINISTROS,23750.0,,23750.0,,
0550B,17100,22201,COMUNICACIONES POSTALES,171.0,,171.0,,
0550B,17100,22602,PUBLICIDAD Y PROPAGANDA,4260.0,,4260.0,,
0550B,17100,22699,OTROS GASTOS DIVERSOS,855.0,,855.0,198.0,
0550B,17100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,9500.0,,9500.0,8000.0,
0550B,17100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,13337362.73,1136938.11,14474300.84,12944816.18,
0550B,17100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0550B,17100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1710.0,,1710.0,,
0550B,24102,60900,OTRAS INVERSIONES NUEVAS EN INFRAEST. Y BIENES DE USO GNRAL.,,775561.44,775561.44,93196.97,659504.71
0550C,16200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,60021.71,,60021.71,42872.7,
0550C,16200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,3603701.87,,3603701.87,1926673.7,
0550C,16200,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,99761.15,-54884.53,44876.62,33123.15,
0550C,16200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,2278594.87,-10850.5,2267744.37,1416364.86,
0550C,16200,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,80775.08,-46637.76,34137.32,500.0,
0550C,16200,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,332510.57,,332510.57,1074108.67,
0550C,16200,13101,SUSTITUCIONES I.T. LABORALES,29721.86,,29721.86,33841.72,
0550C,16200,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,221673.72,,221673.72,909030.77,
0550C,16200,16000,SEGURIDAD SOCIAL,2062066.74,,2062066.74,1729250.04,
0550C,16200,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1100.0,,1100.0,2024.44,
0550C,16200,16205,SEGUROS,1300.0,-1300.0,,,
0550C,16200,16206,AYUDA ESCOLAR,39771.81,,39771.81,36714.12,
0550C,16200,20300,"ARRENDAMIENTO DE MAQUINARIA, INSTALACIONES Y UTILLAJE",208350.0,,208350.0,115959.84,
0550C,16200,20400,ARRENDAMIENTO DE MATERIAL DE TRANSPORTE,38455.68,2829.6,41285.28,40989.42,
0550C,16200,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,7256.84,,7256.84,4958.26,
0550C,16200,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,,,,7377.83,
0550C,16200,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,1083.45,
0550C,16200,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",167827.8,51845.47,219673.27,119898.87,
0550C,16200,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,278625.72,,278625.72,301344.08,
0550C,16200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3175.0,,3175.0,4161.09,
0550C,16200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",850.0,,850.0,74.25,
0550C,16200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3135.28,,3135.28,1490.78,
0550C,16200,22103,COMBUSTIBLES Y CARBURANTES,500998.5,201962.02,702960.52,664362.16,
0550C,16200,22104,VESTUARIO,94138.37,,94138.37,87785.77,
0550C,16200,22109,ÚTILES Y HERRAMIENTAS,6735.0,,6735.0,5963.72,
0550C,16200,22110,PRODUCTOS DE LIMPIEZA Y ASEO,19757.0,,19757.0,7124.48,
0550C,16200,22202,COMUNICACIONES TELEGRÁFICAS,650.0,,650.0,133.51,
0550C,16200,22401,PRIMAS DE SEGUROS. VEHICULOS,36594.4,,36594.4,15144.64,
0550C,16200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",600.0,,600.0,,
0550C,16200,22699,OTROS GASTOS DIVERSOS,55865.4,,55865.4,961.97,
0550C,16200,22700,LIMPIEZA Y ASEO,2000.0,,2000.0,2000.0,
0550C,16200,22701,SEGURIDAD,177780.63,,177780.63,112499.84,
0550C,16200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4331961.58,153874.23,4485835.81,4462724.58,
0550C,16200,23010,DIETAS DEL PERSONAL DIRECTIVO,250.0,,250.0,,
0550C,16200,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,250.0,,250.0,,
0550C,16200,35200,INTERESES DE DEMORA,300.0,,300.0,,
0550C,16200,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",1750.0,,1750.0,,
0550C,16300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,4126238.76,,4126238.76,2464784.22,
0550C,16300,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,164856.36,-25028.15,139828.21,100212.5,
0550C,16300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,2417432.22,,2417432.22,1907100.81,
0550C,16300,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,115000.0,-46637.76,68362.24,70856.16,
0550C,16300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,260793.15,,260793.15,2052613.97,
0550C,16300,13101,SUSTITUCIONES I.T. LABORALES,55610.64,,55610.64,47099.79,
0550C,16300,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,173862.1,,173862.1,1742900.93,
0550C,16300,13103,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,51646.48,
0550C,16300,16000,SEGURIDAD SOCIAL,2406009.16,,2406009.16,2927587.88,
0550C,16300,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1100.0,,1100.0,,
0550C,16300,16205,SEGUROS,1300.0,-1300.0,,,
0550C,16300,16206,AYUDA ESCOLAR,45728.51,,45728.51,36352.79,
0550C,16300,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",57774.42,53224.42,110998.84,58096.71,
0550C,16300,20400,ARRENDAMIENTO DE MATERIAL DE TRANSPORTE,70211.98,5548.0,75759.98,54302.16,
0550C,16300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,2438.82,
0550C,16300,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",38483.0,,38483.0,17507.89,
0550C,16300,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,182911.8,,182911.8,207547.06,
0550C,16300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2770.0,,2770.0,8480.84,
0550C,16300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",375.0,,375.0,1206.55,
0550C,16300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,,1500.0,2880.53,
0550C,16300,22103,COMBUSTIBLES Y CARBURANTES,329001.5,74919.02,403920.52,397434.34,
0550C,16300,22104,VESTUARIO,151457.45,,151457.45,117360.28,
0550C,16300,22109,ÚTILES Y HERRAMIENTAS,4340.0,,4340.0,3989.47,
0550C,16300,22110,PRODUCTOS DE LIMPIEZA Y ASEO,101449.0,,101449.0,81367.46,
0550C,16300,22202,COMUNICACIONES TELEGRÁFICAS,650.0,,650.0,101.58,
0550C,16300,22401,PRIMAS DE SEGUROS. VEHÍCULOS,23325.6,,23325.6,12658.99,
0550C,16300,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",31500.0,2142.86,33642.86,30000.0,
0550C,16300,22699,OTROS GASTOS DIVERSOS,29595.39,,29595.39,21399.84,
