#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0352B,16300,22110,PRODUCTOS DE LIMPIEZA Y ASEO,67401.0,-18000.0,49401.0,48433.19,
0352B,16300,22200,SERVICIOS DE TELECOMUNICACIONES.,2500.0,,2500.0,,
0352B,16300,22401,PRIMAS DE SEGUROS. VEHICULOS,26325.0,,26325.0,,
0352B,16300,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",31665.0,,31665.0,35653.7,
0352B,16300,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,,2771.3,
0352B,16300,22607,OPOSICIONES Y PRUEBAS SELECTIVAS,,,,2374.56,
0352B,16300,22699,OTROS GASTOS DIVERSOS,7500.0,,7500.0,1589.71,
0352B,16300,22700,LIMPIEZA Y ASEO,2219.42,,2219.42,1938.59,
0352B,16300,22701,SEGURIDAD,109623.76,,109623.76,95834.4,
0352B,16300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,8590854.82,,8590854.82,8411810.45,
0352B,16300,23010,DIETAS DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16300,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,150.0,,150.0,,
0352B,16300,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",1750.0,18000.0,19750.0,20865.0,
0352B,16301,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,363592.47,,363592.47,83424.21,
0352B,16301,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,16111.13,,16111.13,279.16,
0352B,16301,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,436254.29,,436254.29,140710.02,
0352B,16301,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,76000.0,,76000.0,,
0352B,16301,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,293807.74,133487.89,427295.63,482066.68,
0352B,16301,13101,SUSTITUCIONES I.T. LABORALES,2214.64,,2214.64,787.3,
0352B,16301,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,31320.58,,31320.58,332295.45,
0352B,16301,16000,SEGURIDAD SOCIAL,388603.0,,388603.0,290636.07,
0352B,16301,16205,SEGUROS,3885.0,,3885.0,,
0352C,16500,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,1701.3,
0352C,16500,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,760.93,
0352C,16500,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0352C,16500,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,-1260.0,240.0,240.0,
0352C,16500,22100,ENERGÍA ELÉCTRICA,6150000.0,-450857.45,5699142.55,5252808.96,
0352C,16500,22104,VESTUARIO,14000.0,,14000.0,13956.41,
0352C,16500,22109,ÚTILES Y HERRAMIENTAS,2500.0,,2500.0,2498.99,
0352C,16500,22199,OTROS SUMINISTROS.,293857.25,,293857.25,285466.85,
0352C,16500,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,440.0,
0352C,16500,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,655681.27,,655681.27,636581.29,
0352C,16500,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,50114.66,53114.66,2956.46,
0352D,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,800.0,,800.0,797.86,
0352D,93300,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,411.68,
0352D,93300,22699,OTROS GASTOS DIVERSOS,800.0,,800.0,388.0,
0352D,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1448400.0,44984.97,1493384.97,1420624.72,
0352E,16400,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1177.68,,1177.68,1079.54,
0352E,16400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,48.15,
0352E,16400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,538.65,,538.65,490.5,
0352E,16400,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",8880.75,34071.93,42952.68,37871.93,
0352E,16400,22699,OTROS GASTOS DIVERSOS,273018.17,255528.37,528546.54,528357.34,
0352E,16400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,384.75,,384.75,362.6,
0352E,16400,35200,INTERESES DE DEMORA,16000.0,75547.0,91547.0,81210.25,
0450A,32000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,80554.32,-45000.0,35554.32,34523.28,
0450A,32000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,43201.2,-30000.0,13201.2,8640.24,
0450A,32000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,35955.0,-25000.0,10955.0,7191.0,
0450A,32000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0450A,32000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,63666.52,-20000.0,43666.52,27291.63,
0450A,32000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,82585.44,-40000.0,42585.44,29329.97,
0450A,32000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,161118.72,-96579.96,64538.76,60238.08,
0450A,32000,12300,RESIDENCIA PERSONAL FUNCIONARIO,25439.52,,25439.52,8587.68,
0450A,32000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,12708.9,
0450A,32000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,16359.52,
0450A,32000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,240876.01,
0450A,32300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,1027.3,,1027.3,260225.76,
0450A,32300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,1336.95,,1336.95,306362.62,
0450A,32300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,647814.38,,647814.38,,
0450A,32300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,50947.17,
0450A,32400,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,255544.52,,255544.52,330603.18,
0450A,32400,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,272312.04,,272312.04,363788.59,
0450A,32400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,606455.87,,606455.87,41919.04,
0450A,32400,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,345354.78,
0450A,33000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,37707.7,,37707.7,22883.4,
0450A,33000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0450A,33000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,77762.16,,77762.16,45078.68,
0450A,33000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,7191.0,
0450A,33000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,13163.28,,13163.28,13163.28,
0450A,33000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,59453.38,,59453.38,52292.19,
0450A,33000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,79579.84,,79579.84,75494.81,
0450A,33000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,150857.28,-39496.52,111360.76,107565.18,
0450A,33000,12300,RESIDENCIA PERSONAL FUNCIONARIO,24306.12,,24306.12,15622.47,
0450A,33000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,116134.16,,116134.16,105765.76,
0450A,33000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,130917.98,,130917.98,120329.94,
0450A,33000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,287920.3,,287920.3,41804.81,
0450A,33000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,157828.74,
0450A,33400,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0450A,33400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,8640.24,
0450A,33400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,5627.82,,5627.82,10276.44,
0450A,33400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,8378.4,,8378.4,12478.82,
0450A,33400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,17176.32,,17176.32,24917.76,
0450A,33400,12300,RESIDENCIA PERSONAL FUNCIONARIO,2058.48,,2058.48,3445.68,
0450A,33400,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,118346.2,,118346.2,362382.31,
0450A,33400,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,130858.8,,130858.8,403332.94,
0450A,33400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,531637.34,-28000.0,503637.34,,
0450A,33400,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,18758.71,
0450A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,163193.76,2000.0,165193.76,164554.71,
0450B,33400,44900,OTRAS SUBV. A ENTES PÚBL.SOC. MERCANTILES DE LA ENT. LOCAL,3800000.0,,3800000.0,3800000.0,
0450B,33400,48901,OTRAS TRANSFERENCIAS FUNDACIÓN AUDITORIO TEATRO PÉREZ GALDÓS,883000.0,,883000.0,883000.0,
0450B,33400,48913,"OTRAS TRANSFERENCIAS """"MUSEO NÉSTOR""""",210000.0,,210000.0,210000.0,
0450B,33400,48923,"OTRAS TRANSFERENCIAS """"AMIGOS DE LA ÓPERA""""",240000.0,291255.61,531255.61,531255.61,
0450B,33400,48924,"OTRAS TRANSFERENCIAS """"MUSEO CANARIO""""",40000.0,,40000.0,40000.0,
0450B,33400,48925,"OTRAS TRANSFERENCIAS """"ESCUELA LUJÁN PÉREZ""""",5000.0,,5000.0,5000.0,
0450B,33400,48926,"OTRAS TRANSFERENCIAS """"R.S. ECONÓM. AMIGOS DEL PAÍS""""",5000.0,,5000.0,5000.0,
0450B,33400,48927,"OTRAS TRANSFERENCIAS """"GABINETE LITERARIO""""",5000.0,,5000.0,5000.0,
0450B,33400,48928,"OTRAS TRANSFERENCIAS """"SOCIEDAD FILARMÓNICA L.P.G.C.""""",7000.0,,7000.0,7000.0,
0450B,33400,48929,"OTRAS TRANSFERENCIAS """"AMIGOS CANARIOS DE LA ZARZUELA""""",5000.0,,5000.0,5000.0,
0451A,32000,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,391.75,
0451A,32000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,48.15,
0451A,32000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5000.0,,5000.0,2998.37,
0451A,32000,22104,VESTUARIO,8000.0,-5400.0,2600.0,6444.31,
0451A,32000,22300,GASTOS DE TRANSPORTES,,,,185.4,
0451A,32000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,,
0451A,32000,22699,OTROS GASTOS DIVERSOS,3000.0,,3000.0,,
0451A,32000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,674.1,
0451A,32000,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,440083.43,,440083.43,440083.43,
0451A,32100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4533985.06,,4533985.06,4492216.54,
0451A,32101,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1161000.0,,1161000.0,1511000.0,
0451A,32101,22700,LIMPIEZA Y ASEO,6421236.39,629732.58,7050968.97,6673060.02,
0451A,32101,22701,SEGURIDAD,700000.0,10908.56,710908.56,710908.28,
0451A,32101,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,24685.35,,24685.35,,
0451A,32300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1043093.2,159842.1,1202935.3,1207149.94,
0451A,32300,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,376.2,
0451A,32300,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,462.3,
0451A,32300,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,243.0,
0451A,32300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,972.38,
0451A,32300,48915,"OTRAS TRANSFERENCIAS """"FUNDACIÓN U.N.E.D.""""",70000.0,,70000.0,70000.0,
0451A,32300,78900,OTRAS TRANSFERENCIAS DE CAPITAL,55000.0,117115.25,172115.25,166992.14,
0451A,32400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",152916.57,-105257.07,47659.5,43489.5,
0451A,32400,48600,TRANSF. CTES. A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,,14123.67,14123.67,14376.36,2144.03
0451A,32400,48914,"OTRAS TRANSFERENCIAS """"FUNDACIÓN U.L.P.G.C.""""",12000.0,,12000.0,12000.0,
0451A,33400,22699,OTROS GASTOS DIVERSOS,,5400.0,5400.0,5400.0,
0452A,34000,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENT. LOCAL,3900000.0,6100.0,3906100.0,3545842.17,
0452A,34000,71000,TRANSF CAPITAL A LOS INSTITUTOS MUNICIPALES,,400000.0,400000.0,,
0550A,45900,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,11507.76,
0550A,45900,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,,
0550A,45900,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,,,,6581.64,
0550A,45900,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,12878.6,,12878.6,8258.54,
0550A,45900,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,17314.92,,17314.92,9090.6,
0550A,45900,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,36046.08,-17655.2,18390.88,17660.16,
0550A,45900,12300,RESIDENCIA PERSONAL FUNCIONARIO,4508.16,,4508.16,2692.32,
0550A,45900,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,50671.23,,50671.23,57711.74,
0550A,45900,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,53632.17,,53632.17,70901.3,
0550A,45900,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,489421.88,-47000.0,442421.88,21842.23,
0550A,45900,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,4500.0,4500.0,424312.64,
0550A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,163382.88,,163382.88,164011.49,
0550A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,3327.15,,3327.15,,
0550A,92000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,93021.06,,93021.06,46031.04,
0550A,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,120963.36,,120963.36,51841.44,
0550A,92000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,129438.0,,129438.0,7191.0,
0550A,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,4936.23,
0550A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,141033.84,,141033.84,57355.0,
0550A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,187631.28,,187631.28,71278.68,
0550A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,349292.16,-215745.84,133546.32,132148.8,
0550A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,55125.22,,55125.22,16953.6,
0550A,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,26061.77,,26061.77,67844.24,
0550A,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,29239.26,,29239.26,77309.49,
0550A,92000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,20283.6,,20283.6,5712.92,
0550A,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,3500.0,3500.0,614830.86,
0550A,92000,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,10000.0,,10000.0,,
0550A,92000,21500,REPAR/MANTEN. MOBILIARIO,2500.0,,2500.0,,
0550A,92000,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,2500.0,,2500.0,,
0550A,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3000.0,,3000.0,,
0550A,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2500.0,,2500.0,,
0550A,92000,22199,OTROS SUMINISTROS,16000.0,,16000.0,,
0550A,92000,22300,GASTOS DE TRANSPORTES,6000.0,,6000.0,,
0550A,92000,22602,PUBLICIDAD Y PROPAGANDA,4000.0,,4000.0,,
0550A,92000,22606,"REUNIONES, CONFERENCIAS Y CURSOS",8000.0,,8000.0,,
0550A,92000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,17500.0,,17500.0,,
0550A,92000,22699,OTROS GASTOS DIVERSOS,80000.0,,80000.0,,
0550A,92000,22701,SEGURIDAD,4000.0,,4000.0,,
0550A,92000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,4000.0,,4000.0,,
0550A,92400,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,,,,9981.45,
0550A,92400,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,,
0550A,92400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0550A,92400,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,28764.0,,28764.0,,
0550A,92400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,23067.44,,23067.44,11993.93,
0550A,92400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,31417.2,,31417.2,14682.12,
0550A,92400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,55157.76,-24892.32,30265.44,29272.32,
0550A,92400,12300,RESIDENCIA PERSONAL FUNCIONARIO,9030.24,,9030.24,4318.26,
0550A,92400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,207446.88,,207446.88,170949.42,
0550A,92400,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,228000.0,228000.0,117891.37,
0550E,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,6.5,
0550E,92400,21500,REPAR/MANTEN. MOBILIARIO,3000.0,,3000.0,2499.38,
0550E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,200.0,,200.0,,
0550E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3000.0,,3000.0,46.53,
0550E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,523.42,
0550E,92400,22105,PRODUCTOS ALIMENTICIOS,500.0,,500.0,46.5,
0550E,92400,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0550E,92400,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,3656.5,
0550E,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,,
0550E,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,500.0,,500.0,24.0,
0550E,92400,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,983.85,
0550E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0550E,92400,22699,OTROS GASTOS DIVERSOS,25000.0,8080.0,33080.0,38958.32,
0550E,92400,22700,LIMPIEZA Y ASEO,,,,,
0550E,92400,22701,SEGURIDAD,1000.0,,1000.0,304.84,
0550E,92400,22703,SERVICIOS POSTALES Y MENSAJERÍA,3000.0,,3000.0,,
0550E,92400,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2100.0,,2100.0,,
0550E,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2100.0,,2100.0,428.27,
0550E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,4348.32,4348.32,4348.32,
0552A,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,270.0,,270.0,,
0552A,23100,21500,REPAR/MANTEN. MOBILIARIO,200.0,,200.0,2303.09,
0552A,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552A,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.0,,500.0,,
0552A,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,798.4,,798.4,1000.0,
0552A,23100,22300,GASTOS DE TRANSPORTES,1000.0,,1000.0,,
0552A,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1350.0,,1350.0,3933.63,
0552A,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2000.0,,2000.0,,
0552A,23100,22699,OTROS GASTOS DIVERSOS,8131.6,,8131.6,14681.89,
0552A,23100,22701,SEGURIDAD,4000.0,,4000.0,604.51,
0552A,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,500.0,,500.0,,
0552A,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4150.0,,4150.0,850.0,
0552A,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,11600.0,,11600.0,11599.0,
0552A,32301,21500,REPAR/MANTEN. MOBILIARIO,1000.0,,1000.0,1845.91,
0552A,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1200.0,,1200.0,1696.33,
0552A,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,5395.79,
0552A,32301,22104,VESTUARIO,200.0,,200.0,,
0552A,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,300.0,,300.0,306.79,
0552A,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,2399.3,
0552A,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,800.0,,800.0,,
0552A,32301,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,,
0552A,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",9000.0,,9000.0,5701.8,
0552A,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,500.0,,500.0,,
0552A,32301,22699,OTROS GASTOS DIVERSOS,10024.62,,10024.62,11588.08,
0552A,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,257.5,,257.5,247.32,
0552A,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0552A,92400,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,18000.0,,18000.0,17999.54,
0552A,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,17000.0,35000.0,52000.0,51401.47,
0552A,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1300.0,,1300.0,17906.25,
0552A,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",500.0,,500.0,,
0552A,92400,21500,REPAR/MANTEN. MOBILIARIO,200.0,,200.0,428.35,
0552A,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,338.21,
0552A,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,3822.83,
0552A,92400,22104,VESTUARIO,600.0,,600.0,,
0552A,92400,22109,ÚTILES Y HERRAMIENTAS,500.0,,500.0,,
0552A,92400,22199,OTROS SUMINISTROS,200.0,,200.0,,
0552A,92400,22300,GASTOS DE TRANSPORTES,30000.0,,30000.0,12684.95,
0552A,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,100.0,,100.0,,
0552A,92400,22602,PUBLICIDAD Y PROPAGANDA,1500.0,,1500.0,1801.56,
0552A,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,52000.0,,52000.0,55157.97,
0552A,92400,22699,OTROS GASTOS DIVERSOS,70417.88,,70417.88,68571.25,
0552A,92400,22700,LIMPIEZA Y ASEO,,,,1690.6,
0552A,92400,22701,SEGURIDAD,1000.0,,1000.0,1729.16,
0552A,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,5000.0,5000.0,,
0552A,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,300.0,,300.0,241.34,
0552A,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1300.0,,1300.0,1275.0,
0552A,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",1400.0,,1400.0,1400.0,
0552B,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,900.0,,900.0,,
0552B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,405.0,,405.0,55.08,
0552B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",450.0,,450.0,,
0552B,23100,21500,REPAR/MANTEN. MOBILIARIO,618.0,,618.0,152.59,
0552B,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,405.0,,405.0,,
0552B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",405.0,,405.0,,
0552B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,305.47,
0552B,23100,22300,GASTOS DE TRANSPORTES,2000.0,,2000.0,,
0552B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1890.0,,1890.0,2289.6,
0552B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",4100.0,,4100.0,,
0552B,23100,22699,OTROS GASTOS DIVERSOS,6470.0,,6470.0,4740.1,
0552B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6000.0,,6000.0,,
0552B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0552B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1215.0,,1215.0,1235.8,
0552B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13000.0,,13000.0,13000.0,
0552B,32301,21500,REPAR/MANTEN. MOBILIARIO,400.0,,400.0,,
0552B,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,,
